query id	subject id	identity	alignment length	q. start	q. end	s. start	s. end	evalue	strand	transcript_id	gene_symbol
Pair61_3	ENST00000679356.1	100.0	14	5	18	915	928	6.0	plus	ENST00000679356.1	TTC21B
Pair63_3	ENST00000679356.1	100.0	14	7	20	915	928	6.0	plus	ENST00000679356.1	TTC21B
Pair33_3	ENST00000679967.1	100.0	14	5	18	915	928	6.0	plus	ENST00000679967.1	TTC21B
Pair35_3	ENST00000679967.1	100.0	14	5	18	915	928	6.0	plus	ENST00000679967.1	TTC21B
Pair36_3	ENST00000679967.1	100.0	14	4	17	915	928	6.0	plus	ENST00000679967.1	TTC21B
Pair38_3	ENST00000679967.1	100.0	14	4	17	915	928	6.0	plus	ENST00000679967.1	TTC21B
Pair39_3	ENST00000679967.1	100.0	14	5	18	915	928	6.0	plus	ENST00000679967.1	TTC21B
Pair43_3	ENST00000679967.1	100.0	14	4	17	915	928	6.0	plus	ENST00000679967.1	TTC21B
Pair48_3	ENST00000679967.1	100.0	14	5	18	915	928	6.0	plus	ENST00000679967.1	TTC21B
Pair50_3	ENST00000679967.1	100.0	14	4	17	915	928	6.0	plus	ENST00000679967.1	TTC21B
Pair51_3	ENST00000679967.1	100.0	14	5	18	915	928	6.0	plus	ENST00000679967.1	TTC21B
Pair52_3	ENST00000679967.1	100.0	14	5	18	915	928	6.0	plus	ENST00000679967.1	TTC21B
Pair54_3	ENST00000679967.1	100.0	14	4	17	915	928	6.0	plus	ENST00000679967.1	TTC21B
Pair55_3	ENST00000679967.1	100.0	14	4	17	915	928	6.0	plus	ENST00000679967.1	TTC21B
Pair58_3	ENST00000679967.1	100.0	14	5	18	915	928	6.0	plus	ENST00000679967.1	TTC21B
Pair60_3	ENST00000679967.1	100.0	14	5	18	915	928	6.0	plus	ENST00000679967.1	TTC21B
Pair61_3	ENST00000679967.1	100.0	14	5	18	915	928	6.0	plus	ENST00000679967.1	TTC21B
Pair63_3	ENST00000679967.1	100.0	14	7	20	915	928	6.0	plus	ENST00000679967.1	TTC21B
Pair33_3	ENST00000680327.1	100.0	14	5	18	910	923	6.0	plus	ENST00000680327.1	TTC21B
Pair35_3	ENST00000680327.1	100.0	14	5	18	910	923	6.0	plus	ENST00000680327.1	TTC21B
Pair36_3	ENST00000680327.1	100.0	14	4	17	910	923	6.0	plus	ENST00000680327.1	TTC21B
Pair38_3	ENST00000680327.1	100.0	14	4	17	910	923	6.0	plus	ENST00000680327.1	TTC21B
Pair39_3	ENST00000680327.1	100.0	14	5	18	910	923	6.0	plus	ENST00000680327.1	TTC21B
Pair43_3	ENST00000680327.1	100.0	14	4	17	910	923	6.0	plus	ENST00000680327.1	TTC21B
Pair48_3	ENST00000680327.1	100.0	14	5	18	910	923	6.0	plus	ENST00000680327.1	TTC21B
Pair50_3	ENST00000680327.1	100.0	14	4	17	910	923	6.0	plus	ENST00000680327.1	TTC21B
Pair51_3	ENST00000680327.1	100.0	14	5	18	910	923	6.0	plus	ENST00000680327.1	TTC21B
Pair52_3	ENST00000680327.1	100.0	14	5	18	910	923	6.0	plus	ENST00000680327.1	TTC21B
Pair54_3	ENST00000680327.1	100.0	14	4	17	910	923	6.0	plus	ENST00000680327.1	TTC21B
Pair55_3	ENST00000680327.1	100.0	14	4	17	910	923	6.0	plus	ENST00000680327.1	TTC21B
Pair58_3	ENST00000680327.1	100.0	14	5	18	910	923	6.0	plus	ENST00000680327.1	TTC21B
Pair60_3	ENST00000680327.1	100.0	14	5	18	910	923	6.0	plus	ENST00000680327.1	TTC21B
Pair61_3	ENST00000680327.1	100.0	14	5	18	910	923	6.0	plus	ENST00000680327.1	TTC21B
Pair63_3	ENST00000680327.1	100.0	14	7	20	910	923	6.0	plus	ENST00000680327.1	TTC21B
Pair33_3	ENST00000681502.1	100.0	14	5	18	1005	1018	6.0	plus	ENST00000681502.1	TTC21B
Pair35_3	ENST00000681502.1	100.0	14	5	18	1005	1018	6.0	plus	ENST00000681502.1	TTC21B
Pair36_3	ENST00000681502.1	100.0	14	4	17	1005	1018	6.0	plus	ENST00000681502.1	TTC21B
Pair38_3	ENST00000681502.1	100.0	14	4	17	1005	1018	6.0	plus	ENST00000681502.1	TTC21B
Pair39_3	ENST00000681502.1	100.0	14	5	18	1005	1018	6.0	plus	ENST00000681502.1	TTC21B
Pair43_3	ENST00000681502.1	100.0	14	4	17	1005	1018	6.0	plus	ENST00000681502.1	TTC21B
Pair48_3	ENST00000681502.1	100.0	14	5	18	1005	1018	6.0	plus	ENST00000681502.1	TTC21B
Pair50_3	ENST00000681502.1	100.0	14	4	17	1005	1018	6.0	plus	ENST00000681502.1	TTC21B
Pair51_3	ENST00000681502.1	100.0	14	5	18	1005	1018	6.0	plus	ENST00000681502.1	TTC21B
Pair52_3	ENST00000681502.1	100.0	14	5	18	1005	1018	6.0	plus	ENST00000681502.1	TTC21B
Pair54_3	ENST00000681502.1	100.0	14	4	17	1005	1018	6.0	plus	ENST00000681502.1	TTC21B
Pair55_3	ENST00000681502.1	100.0	14	4	17	1005	1018	6.0	plus	ENST00000681502.1	TTC21B
Pair58_3	ENST00000681502.1	100.0	14	5	18	1005	1018	6.0	plus	ENST00000681502.1	TTC21B
Pair60_3	ENST00000681502.1	100.0	14	5	18	1005	1018	6.0	plus	ENST00000681502.1	TTC21B
Pair61_3	ENST00000681502.1	100.0	14	5	18	1005	1018	6.0	plus	ENST00000681502.1	TTC21B
Pair63_3	ENST00000681502.1	100.0	14	7	20	1005	1018	6.0	plus	ENST00000681502.1	TTC21B
Pair33_3	ENST00000681167.1	100.0	14	5	18	678	691	6.0	plus	ENST00000681167.1	TTC21B
Pair35_3	ENST00000681167.1	100.0	14	5	18	678	691	6.0	plus	ENST00000681167.1	TTC21B
Pair36_3	ENST00000681167.1	100.0	14	4	17	678	691	6.0	plus	ENST00000681167.1	TTC21B
Pair38_3	ENST00000681167.1	100.0	14	4	17	678	691	6.0	plus	ENST00000681167.1	TTC21B
Pair39_3	ENST00000681167.1	100.0	14	5	18	678	691	6.0	plus	ENST00000681167.1	TTC21B
Pair43_3	ENST00000681167.1	100.0	14	4	17	678	691	6.0	plus	ENST00000681167.1	TTC21B
Pair48_3	ENST00000681167.1	100.0	14	5	18	678	691	6.0	plus	ENST00000681167.1	TTC21B
Pair50_3	ENST00000681167.1	100.0	14	4	17	678	691	6.0	plus	ENST00000681167.1	TTC21B
Pair51_3	ENST00000681167.1	100.0	14	5	18	678	691	6.0	plus	ENST00000681167.1	TTC21B
Pair52_3	ENST00000681167.1	100.0	14	5	18	678	691	6.0	plus	ENST00000681167.1	TTC21B
Pair54_3	ENST00000681167.1	100.0	14	4	17	678	691	6.0	plus	ENST00000681167.1	TTC21B
Pair55_3	ENST00000681167.1	100.0	14	4	17	678	691	6.0	plus	ENST00000681167.1	TTC21B
Pair58_3	ENST00000681167.1	100.0	14	5	18	678	691	6.0	plus	ENST00000681167.1	TTC21B
Pair60_3	ENST00000681167.1	100.0	14	5	18	678	691	6.0	plus	ENST00000681167.1	TTC21B
Pair61_3	ENST00000681167.1	100.0	14	5	18	678	691	6.0	plus	ENST00000681167.1	TTC21B
Pair63_3	ENST00000681167.1	100.0	14	7	20	678	691	6.0	plus	ENST00000681167.1	TTC21B
Pair33_3	ENST00000590542.1	100.0	14	7	20	2819	2832	6.0	plus	ENST00000590542.1	NLRP8
Pair35_3	ENST00000590542.1	100.0	14	7	20	2819	2832	6.0	plus	ENST00000590542.1	NLRP8
Pair36_3	ENST00000590542.1	100.0	15	6	20	2819	2833	1.5	plus	ENST00000590542.1	NLRP8
Pair38_3	ENST00000590542.1	100.0	15	6	20	2819	2833	1.5	plus	ENST00000590542.1	NLRP8
Pair39_3	ENST00000590542.1	100.0	14	7	20	2819	2832	6.0	plus	ENST00000590542.1	NLRP8
Pair43_3	ENST00000590542.1	100.0	15	6	20	2819	2833	1.5	plus	ENST00000590542.1	NLRP8
Pair48_3	ENST00000590542.1	100.0	14	7	20	2819	2832	6.0	plus	ENST00000590542.1	NLRP8
Pair50_3	ENST00000590542.1	100.0	15	6	20	2819	2833	1.5	plus	ENST00000590542.1	NLRP8
Pair51_3	ENST00000590542.1	100.0	14	7	20	2819	2832	6.0	plus	ENST00000590542.1	NLRP8
Pair52_3	ENST00000590542.1	100.0	14	7	20	2819	2832	6.0	plus	ENST00000590542.1	NLRP8
Pair54_3	ENST00000590542.1	100.0	15	6	20	2819	2833	1.5	plus	ENST00000590542.1	NLRP8
Pair55_3	ENST00000590542.1	100.0	15	6	20	2819	2833	1.5	plus	ENST00000590542.1	NLRP8
Pair58_3	ENST00000590542.1	100.0	14	7	20	2819	2832	6.0	plus	ENST00000590542.1	NLRP8
Pair60_3	ENST00000590542.1	100.0	14	7	20	2819	2832	6.0	plus	ENST00000590542.1	NLRP8
Pair61_3	ENST00000590542.1	100.0	14	7	20	2819	2832	6.0	plus	ENST00000590542.1	NLRP8
Pair33_3	ENST00000291971.7	100.0	14	7	20	2947	2960	6.0	plus	ENST00000291971.7	NLRP8
Pair35_3	ENST00000291971.7	100.0	14	7	20	2947	2960	6.0	plus	ENST00000291971.7	NLRP8
Pair36_3	ENST00000291971.7	100.0	15	6	20	2947	2961	1.5	plus	ENST00000291971.7	NLRP8
Pair38_3	ENST00000291971.7	100.0	15	6	20	2947	2961	1.5	plus	ENST00000291971.7	NLRP8
Pair39_3	ENST00000291971.7	100.0	14	7	20	2947	2960	6.0	plus	ENST00000291971.7	NLRP8
Pair43_3	ENST00000291971.7	100.0	15	6	20	2947	2961	1.5	plus	ENST00000291971.7	NLRP8
Pair48_3	ENST00000291971.7	100.0	14	7	20	2947	2960	6.0	plus	ENST00000291971.7	NLRP8
Pair50_3	ENST00000291971.7	100.0	15	6	20	2947	2961	1.5	plus	ENST00000291971.7	NLRP8
Pair51_3	ENST00000291971.7	100.0	14	7	20	2947	2960	6.0	plus	ENST00000291971.7	NLRP8
Pair52_3	ENST00000291971.7	100.0	14	7	20	2947	2960	6.0	plus	ENST00000291971.7	NLRP8
Pair54_3	ENST00000291971.7	100.0	15	6	20	2947	2961	1.5	plus	ENST00000291971.7	NLRP8
Pair55_3	ENST00000291971.7	100.0	15	6	20	2947	2961	1.5	plus	ENST00000291971.7	NLRP8
Pair58_3	ENST00000291971.7	100.0	14	7	20	2947	2960	6.0	plus	ENST00000291971.7	NLRP8
Pair60_3	ENST00000291971.7	100.0	14	7	20	2947	2960	6.0	plus	ENST00000291971.7	NLRP8
Pair61_3	ENST00000291971.7	100.0	14	7	20	2947	2960	6.0	plus	ENST00000291971.7	NLRP8
Pair33_3	ENST00000506455.6	100.0	14	7	20	6400	6413	6.0	plus	ENST00000506455.6	GUCY1A1
Pair35_3	ENST00000506455.6	100.0	14	7	20	6400	6413	6.0	plus	ENST00000506455.6	GUCY1A1
Pair36_3	ENST00000506455.6	100.0	15	6	20	6400	6414	1.5	plus	ENST00000506455.6	GUCY1A1
Pair38_3	ENST00000506455.6	100.0	15	6	20	6400	6414	1.5	plus	ENST00000506455.6	GUCY1A1
Pair39_3	ENST00000506455.6	100.0	14	7	20	6400	6413	6.0	plus	ENST00000506455.6	GUCY1A1
Pair43_3	ENST00000506455.6	100.0	15	6	20	6400	6414	1.5	plus	ENST00000506455.6	GUCY1A1
Pair48_3	ENST00000506455.6	100.0	14	7	20	6400	6413	6.0	plus	ENST00000506455.6	GUCY1A1
Pair50_3	ENST00000506455.6	100.0	15	6	20	6400	6414	1.5	plus	ENST00000506455.6	GUCY1A1
Pair51_3	ENST00000506455.6	100.0	14	7	20	6400	6413	6.0	plus	ENST00000506455.6	GUCY1A1
Pair52_3	ENST00000506455.6	100.0	14	7	20	6400	6413	6.0	plus	ENST00000506455.6	GUCY1A1
Pair54_3	ENST00000506455.6	100.0	15	6	20	6400	6414	1.5	plus	ENST00000506455.6	GUCY1A1
Pair55_3	ENST00000506455.6	100.0	15	6	20	6400	6414	1.5	plus	ENST00000506455.6	GUCY1A1
Pair58_3	ENST00000506455.6	100.0	14	7	20	6400	6413	6.0	plus	ENST00000506455.6	GUCY1A1
Pair60_3	ENST00000506455.6	100.0	14	7	20	6400	6413	6.0	plus	ENST00000506455.6	GUCY1A1
Pair61_3	ENST00000506455.6	100.0	14	7	20	6400	6413	6.0	plus	ENST00000506455.6	GUCY1A1
Pair77_5	ENST00000506455.6	100.0	14	7	20	6417	6404	6.0	minus	ENST00000506455.6	GUCY1A1
Pair33_3	ENST00000589011.1	94.444	18	1	18	173	190	6.0	plus	ENST00000589011.1	MACC1
Pair35_3	ENST00000589011.1	94.444	18	1	18	173	190	6.0	plus	ENST00000589011.1	MACC1
Pair39_3	ENST00000589011.1	94.444	18	1	18	173	190	6.0	plus	ENST00000589011.1	MACC1
Pair40_3	ENST00000589011.1	94.737	19	2	20	171	189	1.5	plus	ENST00000589011.1	MACC1
Pair45_3	ENST00000589011.1	94.737	19	2	20	171	189	1.5	plus	ENST00000589011.1	MACC1
Pair48_3	ENST00000589011.1	94.444	18	1	18	173	190	6.0	plus	ENST00000589011.1	MACC1
Pair51_3	ENST00000589011.1	94.444	18	1	18	173	190	6.0	plus	ENST00000589011.1	MACC1
Pair52_3	ENST00000589011.1	94.444	18	1	18	173	190	6.0	plus	ENST00000589011.1	MACC1
Pair53_3	ENST00000589011.1	94.737	19	2	20	171	189	1.5	plus	ENST00000589011.1	MACC1
Pair57_3	ENST00000589011.1	94.737	19	2	20	171	189	1.5	plus	ENST00000589011.1	MACC1
Pair58_3	ENST00000589011.1	94.444	18	1	18	173	190	6.0	plus	ENST00000589011.1	MACC1
Pair60_3	ENST00000589011.1	94.444	18	1	18	173	190	6.0	plus	ENST00000589011.1	MACC1
Pair61_3	ENST00000589011.1	94.444	18	1	18	173	190	6.0	plus	ENST00000589011.1	MACC1
Pair62_3	ENST00000589011.1	94.737	19	2	20	171	189	1.5	plus	ENST00000589011.1	MACC1
Pair63_3	ENST00000589011.1	95.0	20	1	20	171	190	0.38	plus	ENST00000589011.1	MACC1
Pair82_3	ENST00000589011.1	94.737	19	2	20	171	189	1.5	plus	ENST00000589011.1	MACC1
Pair88_3	ENST00000589011.1	94.737	19	2	20	171	189	1.5	plus	ENST00000589011.1	MACC1
Pair91_3	ENST00000589011.1	94.737	19	2	20	171	189	1.5	plus	ENST00000589011.1	MACC1
Pair94_3	ENST00000589011.1	94.737	19	2	20	171	189	1.5	plus	ENST00000589011.1	MACC1
Pair33_3	ENST00000332878.8	94.444	18	1	18	189	206	6.0	plus	ENST00000332878.8	MACC1
Pair35_3	ENST00000332878.8	94.444	18	1	18	189	206	6.0	plus	ENST00000332878.8	MACC1
Pair39_3	ENST00000332878.8	94.444	18	1	18	189	206	6.0	plus	ENST00000332878.8	MACC1
Pair40_3	ENST00000332878.8	94.737	19	2	20	187	205	1.5	plus	ENST00000332878.8	MACC1
Pair45_3	ENST00000332878.8	94.737	19	2	20	187	205	1.5	plus	ENST00000332878.8	MACC1
Pair48_3	ENST00000332878.8	94.444	18	1	18	189	206	6.0	plus	ENST00000332878.8	MACC1
Pair51_3	ENST00000332878.8	94.444	18	1	18	189	206	6.0	plus	ENST00000332878.8	MACC1
Pair52_3	ENST00000332878.8	94.444	18	1	18	189	206	6.0	plus	ENST00000332878.8	MACC1
Pair53_3	ENST00000332878.8	94.737	19	2	20	187	205	1.5	plus	ENST00000332878.8	MACC1
Pair57_3	ENST00000332878.8	94.737	19	2	20	187	205	1.5	plus	ENST00000332878.8	MACC1
Pair58_3	ENST00000332878.8	94.444	18	1	18	189	206	6.0	plus	ENST00000332878.8	MACC1
Pair60_3	ENST00000332878.8	94.444	18	1	18	189	206	6.0	plus	ENST00000332878.8	MACC1
Pair61_3	ENST00000332878.8	94.444	18	1	18	189	206	6.0	plus	ENST00000332878.8	MACC1
Pair62_3	ENST00000332878.8	94.737	19	2	20	187	205	1.5	plus	ENST00000332878.8	MACC1
Pair63_3	ENST00000332878.8	95.0	20	1	20	187	206	0.38	plus	ENST00000332878.8	MACC1
Pair82_3	ENST00000332878.8	94.737	19	2	20	187	205	1.5	plus	ENST00000332878.8	MACC1
Pair88_3	ENST00000332878.8	94.737	19	2	20	187	205	1.5	plus	ENST00000332878.8	MACC1
Pair91_3	ENST00000332878.8	94.737	19	2	20	187	205	1.5	plus	ENST00000332878.8	MACC1
Pair94_3	ENST00000332878.8	94.737	19	2	20	187	205	1.5	plus	ENST00000332878.8	MACC1
Pair33_3	ENST00000400331.10	94.444	18	1	18	378	395	6.0	plus	ENST00000400331.10	MACC1
Pair35_3	ENST00000400331.10	94.444	18	1	18	378	395	6.0	plus	ENST00000400331.10	MACC1
Pair39_3	ENST00000400331.10	94.444	18	1	18	378	395	6.0	plus	ENST00000400331.10	MACC1
Pair40_3	ENST00000400331.10	94.737	19	2	20	376	394	1.5	plus	ENST00000400331.10	MACC1
Pair45_3	ENST00000400331.10	94.737	19	2	20	376	394	1.5	plus	ENST00000400331.10	MACC1
Pair48_3	ENST00000400331.10	94.444	18	1	18	378	395	6.0	plus	ENST00000400331.10	MACC1
Pair51_3	ENST00000400331.10	94.444	18	1	18	378	395	6.0	plus	ENST00000400331.10	MACC1
Pair52_3	ENST00000400331.10	94.444	18	1	18	378	395	6.0	plus	ENST00000400331.10	MACC1
Pair53_3	ENST00000400331.10	94.737	19	2	20	376	394	1.5	plus	ENST00000400331.10	MACC1
Pair57_3	ENST00000400331.10	94.737	19	2	20	376	394	1.5	plus	ENST00000400331.10	MACC1
Pair58_3	ENST00000400331.10	94.444	18	1	18	378	395	6.0	plus	ENST00000400331.10	MACC1
Pair60_3	ENST00000400331.10	94.444	18	1	18	378	395	6.0	plus	ENST00000400331.10	MACC1
Pair61_3	ENST00000400331.10	94.444	18	1	18	378	395	6.0	plus	ENST00000400331.10	MACC1
Pair62_3	ENST00000400331.10	94.737	19	2	20	376	394	1.5	plus	ENST00000400331.10	MACC1
Pair63_3	ENST00000400331.10	95.0	20	1	20	376	395	0.38	plus	ENST00000400331.10	MACC1
Pair82_3	ENST00000400331.10	94.737	19	2	20	376	394	1.5	plus	ENST00000400331.10	MACC1
Pair88_3	ENST00000400331.10	94.737	19	2	20	376	394	1.5	plus	ENST00000400331.10	MACC1
Pair91_3	ENST00000400331.10	94.737	19	2	20	376	394	1.5	plus	ENST00000400331.10	MACC1
Pair94_3	ENST00000400331.10	94.737	19	2	20	376	394	1.5	plus	ENST00000400331.10	MACC1
Pair36_3	ENST00000642020.1	94.444	18	3	20	1171	1154	6.0	minus	ENST00000642020.1	OR52K1
Pair38_3	ENST00000642020.1	94.444	18	3	20	1171	1154	6.0	minus	ENST00000642020.1	OR52K1
Pair43_3	ENST00000642020.1	94.444	18	3	20	1171	1154	6.0	minus	ENST00000642020.1	OR52K1
Pair50_3	ENST00000642020.1	94.444	18	3	20	1171	1154	6.0	minus	ENST00000642020.1	OR52K1
Pair54_3	ENST00000642020.1	94.444	18	3	20	1171	1154	6.0	minus	ENST00000642020.1	OR52K1
Pair55_3	ENST00000642020.1	94.444	18	3	20	1171	1154	6.0	minus	ENST00000642020.1	OR52K1
Pair36_3	ENST00000641528.1	94.444	18	3	20	1551	1534	6.0	minus	ENST00000641528.1	OR52K1
Pair38_3	ENST00000641528.1	94.444	18	3	20	1551	1534	6.0	minus	ENST00000641528.1	OR52K1
Pair43_3	ENST00000641528.1	94.444	18	3	20	1551	1534	6.0	minus	ENST00000641528.1	OR52K1
Pair50_3	ENST00000641528.1	94.444	18	3	20	1551	1534	6.0	minus	ENST00000641528.1	OR52K1
Pair54_3	ENST00000641528.1	94.444	18	3	20	1551	1534	6.0	minus	ENST00000641528.1	OR52K1
Pair55_3	ENST00000641528.1	94.444	18	3	20	1551	1534	6.0	minus	ENST00000641528.1	OR52K1
Pair36_3	ENST00000495636.2	100.0	14	7	20	2577	2590	6.0	plus	ENST00000495636.2	SLC6A1
Pair38_3	ENST00000495636.2	100.0	14	7	20	2577	2590	6.0	plus	ENST00000495636.2	SLC6A1
Pair43_3	ENST00000495636.2	100.0	14	7	20	2577	2590	6.0	plus	ENST00000495636.2	SLC6A1
Pair50_3	ENST00000495636.2	100.0	14	7	20	2577	2590	6.0	plus	ENST00000495636.2	SLC6A1
Pair54_3	ENST00000495636.2	100.0	14	7	20	2577	2590	6.0	plus	ENST00000495636.2	SLC6A1
Pair55_3	ENST00000495636.2	100.0	14	7	20	2577	2590	6.0	plus	ENST00000495636.2	SLC6A1
Pair36_3	ENST00000646836.1	100.0	14	7	20	1608	1621	6.0	plus	ENST00000646836.1	SLC6A1
Pair38_3	ENST00000646836.1	100.0	14	7	20	1608	1621	6.0	plus	ENST00000646836.1	SLC6A1
Pair43_3	ENST00000646836.1	100.0	14	7	20	1608	1621	6.0	plus	ENST00000646836.1	SLC6A1
Pair50_3	ENST00000646836.1	100.0	14	7	20	1608	1621	6.0	plus	ENST00000646836.1	SLC6A1
Pair54_3	ENST00000646836.1	100.0	14	7	20	1608	1621	6.0	plus	ENST00000646836.1	SLC6A1
Pair55_3	ENST00000646836.1	100.0	14	7	20	1608	1621	6.0	plus	ENST00000646836.1	SLC6A1
Pair36_3	ENST00000647384.1	100.0	14	7	20	1320	1333	6.0	plus	ENST00000647384.1	SLC6A1
Pair38_3	ENST00000647384.1	100.0	14	7	20	1320	1333	6.0	plus	ENST00000647384.1	SLC6A1
Pair43_3	ENST00000647384.1	100.0	14	7	20	1320	1333	6.0	plus	ENST00000647384.1	SLC6A1
Pair50_3	ENST00000647384.1	100.0	14	7	20	1320	1333	6.0	plus	ENST00000647384.1	SLC6A1
Pair54_3	ENST00000647384.1	100.0	14	7	20	1320	1333	6.0	plus	ENST00000647384.1	SLC6A1
Pair55_3	ENST00000647384.1	100.0	14	7	20	1320	1333	6.0	plus	ENST00000647384.1	SLC6A1
Pair36_3	ENST00000644803.1	100.0	14	7	20	2713	2726	6.0	plus	ENST00000644803.1	SLC6A1
Pair38_3	ENST00000644803.1	100.0	14	7	20	2713	2726	6.0	plus	ENST00000644803.1	SLC6A1
Pair43_3	ENST00000644803.1	100.0	14	7	20	2713	2726	6.0	plus	ENST00000644803.1	SLC6A1
Pair50_3	ENST00000644803.1	100.0	14	7	20	2713	2726	6.0	plus	ENST00000644803.1	SLC6A1
Pair54_3	ENST00000644803.1	100.0	14	7	20	2713	2726	6.0	plus	ENST00000644803.1	SLC6A1
Pair55_3	ENST00000644803.1	100.0	14	7	20	2713	2726	6.0	plus	ENST00000644803.1	SLC6A1
Pair36_3	ENST00000698198.1	100.0	14	7	20	2708	2721	6.0	plus	ENST00000698198.1	SLC6A1
Pair38_3	ENST00000698198.1	100.0	14	7	20	2708	2721	6.0	plus	ENST00000698198.1	SLC6A1
Pair43_3	ENST00000698198.1	100.0	14	7	20	2708	2721	6.0	plus	ENST00000698198.1	SLC6A1
Pair50_3	ENST00000698198.1	100.0	14	7	20	2708	2721	6.0	plus	ENST00000698198.1	SLC6A1
Pair54_3	ENST00000698198.1	100.0	14	7	20	2708	2721	6.0	plus	ENST00000698198.1	SLC6A1
Pair55_3	ENST00000698198.1	100.0	14	7	20	2708	2721	6.0	plus	ENST00000698198.1	SLC6A1
Pair36_3	ENST00000645029.1	100.0	14	7	20	2995	3008	6.0	plus	ENST00000645029.1	SLC6A1
Pair38_3	ENST00000645029.1	100.0	14	7	20	2995	3008	6.0	plus	ENST00000645029.1	SLC6A1
Pair43_3	ENST00000645029.1	100.0	14	7	20	2995	3008	6.0	plus	ENST00000645029.1	SLC6A1
Pair50_3	ENST00000645029.1	100.0	14	7	20	2995	3008	6.0	plus	ENST00000645029.1	SLC6A1
Pair54_3	ENST00000645029.1	100.0	14	7	20	2995	3008	6.0	plus	ENST00000645029.1	SLC6A1
Pair55_3	ENST00000645029.1	100.0	14	7	20	2995	3008	6.0	plus	ENST00000645029.1	SLC6A1
Pair36_3	ENST00000643396.1	100.0	14	7	20	5296	5309	6.0	plus	ENST00000643396.1	SLC6A1
Pair38_3	ENST00000643396.1	100.0	14	7	20	5296	5309	6.0	plus	ENST00000643396.1	SLC6A1
Pair43_3	ENST00000643396.1	100.0	14	7	20	5296	5309	6.0	plus	ENST00000643396.1	SLC6A1
Pair50_3	ENST00000643396.1	100.0	14	7	20	5296	5309	6.0	plus	ENST00000643396.1	SLC6A1
Pair54_3	ENST00000643396.1	100.0	14	7	20	5296	5309	6.0	plus	ENST00000643396.1	SLC6A1
Pair55_3	ENST00000643396.1	100.0	14	7	20	5296	5309	6.0	plus	ENST00000643396.1	SLC6A1
Pair36_3	ENST00000647194.1	100.0	14	7	20	2865	2878	6.0	plus	ENST00000647194.1	SLC6A1
Pair38_3	ENST00000647194.1	100.0	14	7	20	2865	2878	6.0	plus	ENST00000647194.1	SLC6A1
Pair43_3	ENST00000647194.1	100.0	14	7	20	2865	2878	6.0	plus	ENST00000647194.1	SLC6A1
Pair50_3	ENST00000647194.1	100.0	14	7	20	2865	2878	6.0	plus	ENST00000647194.1	SLC6A1
Pair54_3	ENST00000647194.1	100.0	14	7	20	2865	2878	6.0	plus	ENST00000647194.1	SLC6A1
Pair55_3	ENST00000647194.1	100.0	14	7	20	2865	2878	6.0	plus	ENST00000647194.1	SLC6A1
Pair36_3	ENST00000646487.1	100.0	14	7	20	2470	2483	6.0	plus	ENST00000646487.1	SLC6A1
Pair38_3	ENST00000646487.1	100.0	14	7	20	2470	2483	6.0	plus	ENST00000646487.1	SLC6A1
Pair43_3	ENST00000646487.1	100.0	14	7	20	2470	2483	6.0	plus	ENST00000646487.1	SLC6A1
Pair50_3	ENST00000646487.1	100.0	14	7	20	2470	2483	6.0	plus	ENST00000646487.1	SLC6A1
Pair54_3	ENST00000646487.1	100.0	14	7	20	2470	2483	6.0	plus	ENST00000646487.1	SLC6A1
Pair55_3	ENST00000646487.1	100.0	14	7	20	2470	2483	6.0	plus	ENST00000646487.1	SLC6A1
Pair36_3	ENST00000642201.1	100.0	14	7	20	2709	2722	6.0	plus	ENST00000642201.1	SLC6A1
Pair38_3	ENST00000642201.1	100.0	14	7	20	2709	2722	6.0	plus	ENST00000642201.1	SLC6A1
Pair43_3	ENST00000642201.1	100.0	14	7	20	2709	2722	6.0	plus	ENST00000642201.1	SLC6A1
Pair50_3	ENST00000642201.1	100.0	14	7	20	2709	2722	6.0	plus	ENST00000642201.1	SLC6A1
Pair54_3	ENST00000642201.1	100.0	14	7	20	2709	2722	6.0	plus	ENST00000642201.1	SLC6A1
Pair55_3	ENST00000642201.1	100.0	14	7	20	2709	2722	6.0	plus	ENST00000642201.1	SLC6A1
Pair36_3	ENST00000646060.1	100.0	14	7	20	3146	3159	6.0	plus	ENST00000646060.1	SLC6A1
Pair38_3	ENST00000646060.1	100.0	14	7	20	3146	3159	6.0	plus	ENST00000646060.1	SLC6A1
Pair43_3	ENST00000646060.1	100.0	14	7	20	3146	3159	6.0	plus	ENST00000646060.1	SLC6A1
Pair50_3	ENST00000646060.1	100.0	14	7	20	3146	3159	6.0	plus	ENST00000646060.1	SLC6A1
Pair54_3	ENST00000646060.1	100.0	14	7	20	3146	3159	6.0	plus	ENST00000646060.1	SLC6A1
Pair55_3	ENST00000646060.1	100.0	14	7	20	3146	3159	6.0	plus	ENST00000646060.1	SLC6A1
Pair36_3	ENST00000646886.1	100.0	14	7	20	4923	4936	6.0	plus	ENST00000646886.1	SLC6A1
Pair38_3	ENST00000646886.1	100.0	14	7	20	4923	4936	6.0	plus	ENST00000646886.1	SLC6A1
Pair43_3	ENST00000646886.1	100.0	14	7	20	4923	4936	6.0	plus	ENST00000646886.1	SLC6A1
Pair50_3	ENST00000646886.1	100.0	14	7	20	4923	4936	6.0	plus	ENST00000646886.1	SLC6A1
Pair54_3	ENST00000646886.1	100.0	14	7	20	4923	4936	6.0	plus	ENST00000646886.1	SLC6A1
